digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Active vitamin D increases intestinal calcium absorption,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,calcitriol,,,increases,X uptake,calcium,,,,,,,,,,raises TRPV6 and calbindin expression; the dominant regulated variable in calcium balance,hours-days,circulatory,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Intestinal phosphate absorption is largely concentration-dependent,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,phosphate,,,,,,,,,,NaPi-IIb-mediated plus a large paracellular component; ~60-70% of intake absorbed,hours,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Calcitriol increases intestinal phosphate absorption,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,calcitriol,,,increases,X uptake,phosphate,,,,,,,,,,,hours-days,circulatory,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,haem iron is absorbed by a separate and more efficient route,Duodenal enterocytes absorb non-haem iron in the ferrous form,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,iron,,,,,,,,,,DMT1 takes up ferrous iron after Dcytb reduction; only 1-2 mg of 10-20 mg ingested is absorbed daily,hours,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Gastric acid is required to solubilise and reduce dietary iron,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,gastric acid,,,increases,X uptake,iron,,,,,,,,,,acid solubilises dietary iron; acid suppression and gastrectomy impair absorption,hours,intra-organ,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Ferroportin exports absorbed iron into the circulation,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,transport of X from Y to Z,iron,,,enterocyte,,,portal blood,,,,"ferroportin-mediated basolateral export, the single regulated gate of body iron entry",hours,,circulatory,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Hepatic hepcidin closes the ferroportin gate on iron absorption,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,hepcidin,,,decreases,transport of X from Y to Z,iron,,,enterocyte,,,portal blood,,,,hepcidin internalises and degrades ferroportin; iron retained in the enterocyte is lost when the cell is shed,hours-days,circulatory,circulatory,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Enterocyte ferritin sequesters iron that is not exported,cell,duodenum,duodenum,UBERON:0002114,enterocyte,enterocyte,CL:0000584,,,,does,X storage,ferritin iron,,,,,,,,,,the mucosal block: iron parked in enterocyte ferritin is exfoliated rather than absorbed,hours-days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,mineral absorption,,,,,,,,,,,,,,,,Trace metals are absorbed by dedicated apical transporters in the proximal small bowel,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,zinc and copper,,,,,,,,,,ZIP4 for zinc and CTR1 for copper; zinc and copper compete through metallothionein induction,hours-days,,intra-organ,serum ferritin,Ferritin [Mass/volume] in Serum or Plasma,LOINC:2276-4,serum calcium,Calcium [Mass/volume] in Serum or Plasma,LOINC:17861-6,serum zinc,,,hemoglobin,,,vitamin D signalling,,,hepcidin,,,gastric acid secretion,gastric acid secretion,GO:0001696,bone metabolism,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"16, 22",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,any cause of fat malabsorption produces combined fat-soluble vitamin deficiency,Fat-soluble vitamin absorption is entirely dependent on micellar solubilisation,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,fat-soluble vitamins,,,,,,,,,,"vitamins A, D, E and K enter with mixed micelles and leave in chylomicrons",hours-days,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,,Salivary haptocorrin is the first B12 carrier in the gut lumen,cell,stomach,stomach,UBERON:0000945,salivary acinar cell,,,,,,does,X secretion,haptocorrin,,,,,,,,,,"binds vitamin B12 in the acid stomach, protecting it from degradation",minutes,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,,Pancreatic proteolysis hands vitamin B12 from haptocorrin to intrinsic factor,organ,duodenum,duodenum,UBERON:0002114,duodenum,,,pancreatic proteases,,,increases,X conversion to Y,haptocorrin-B12 complex,,,intrinsic factor-B12 complex,,,,,,,pancreatic protease digestion of haptocorrin frees B12 to bind intrinsic factor at neutral pH,minutes,intra-organ,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,"B12 absorption requires the stomach, the pancreas and the terminal ileum, so deficiency localises the lesion",The terminal ileum absorbs vitamin B12 bound to intrinsic factor,cell,ileum,ileum,UBERON:0002116,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,vitamin B12,,,,,,,,,,cubam receptor-mediated endocytosis of the intrinsic factor complex; hepatic stores last 3-5 years,hours-days,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,,Dietary folate is absorbed in the proximal jejunum,cell,jejunum,jejunum,UBERON:0002115,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,folate,,,,,,,,,,proton-coupled folate transporter; absorption is optimal at the acidic jejunal surface pH,hours,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,,Water-soluble vitamins are absorbed by carrier-mediated transport in the proximal small bowel,cell,small intestine,small intestine,UBERON:0002108,enterocyte,enterocyte,CL:0000584,,,,does,X uptake,water-soluble vitamins,,,,,,,,,,"thiamine, riboflavin, niacin, pyridoxine, biotin and vitamin C by specific carriers",hours-days,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,digestion and absorption,digestion,GO:0007586,micronutrient assimilation,vitamin transport,GO:0051180,vitamin absorption,,,,,,,,,,,,,,,,Colonic bacteria synthesise vitamin K and several B vitamins,organ,colon,colon,UBERON:0001155,gut microbiota,,,,,,does,X synthesis,vitamin K and biotin,,,,,,,,,,"a meaningful supplementary source, exposed when broad-spectrum antibiotics prolong the prothrombin time",days,,intra-organ,serum vitamin B12,,,serum folate,,,serum 25-hydroxyvitamin D,,,prothrombin time,Prothrombin time (PT),LOINC:5902-2,bile secretion,bile acid secretion,GO:0032782,gastric acid secretion,gastric acid secretion,GO:0001696,gut microbiota,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,22,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,"hepatic glucose uptake is insulin-independent at the transport step, unlike muscle and fat",Hepatocytes equilibrate with portal glucose through GLUT2,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,transport of X from Y to Z,glucose,,,portal blood,,,hepatocyte,,,,"GLUT2 is bidirectional, low-affinity and high-capacity, so flux follows the concentration gradient",seconds-minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Glucokinase traps incoming glucose in proportion to its concentration,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,,,does,X conversion to Y,glucose,,,glucose 6-phosphate,,,,,,,"glucokinase has a Km near the physiological glucose range and is not product-inhibited, making it a hepatic glucose sensor",seconds-minutes,,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,metabolic processing,metabolic process,GO:0008152,hepatic glucose metabolism,glucose homeostasis,GO:0042593,"uptake, storage and release",glucose metabolic process,GO:0006006,,,,,,,,,,,,,,Insulin drives hepatic glycogen synthesis after a meal,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,insulin,,,increases,X conversion to Y,glucose,,,glycogen,,,,,,,favoured by a high insulin-to-glucagon ratio in the fed state,minutes-hours,circulatory,intra-organ,plasma glucose,Glucose [Mass/volume] in Serum or Plasma,LOINC:2345-7,plasma lactate,,,hemoglobin A1c,,,,,,insulin production,insulin secretion,GO:0030073,glucagon production,glucagon secretion,GO:0070091,skeletal muscle metabolism,,,renal gluconeogenesis,gluconeogenesis,GO:0006094,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,33,,,,,,,,,,,,,,,,,,,,,,,
